date,average_price,total_volume,_4046,_4225,_4770,total_bags,type,year,geography
2021-10-17,1.69,1847.74,1846.34,1.4,0,5111.06,organic,2021,Pittsburgh
2021-01-10,1.36,1885.67,1884.25,1.41,0,9589.83,organic,2021,Pittsburgh
2021-02-21,1.34,2428.71,2427.3,1.41,0,10291.09,organic,2021,Pittsburgh
2021-04-04,1.28,1403.15,1401.73,1.42,0,11179.54,organic,2021,Pittsburgh
2021-03-14,1.3,1636.32,1634.9,1.42,0,10578.16,organic,2021,Pittsburgh
2021-04-25,1.36,1886.03,1884.61,1.42,0,11729.99,organic,2021,Pittsburgh
2021-07-18,1.79,1921.16,1919.74,1.42,0,3445.42,organic,2021,Pittsburgh
2021-06-06,1.81,3267.94,3265.86,2.08,0,3918.21,organic,2021,Houston
2021-08-01,1.39,183.44,181.35,2.1,0,16850.11,organic,2021,Tampa
2021-09-26,1.74,5830.61,5828.49,2.12,0,6799.56,organic,2021,Houston
2021-09-05,1.35,169.83,167.7,2.13,0,27742.03,organic,2021,Tampa
2021-04-04,1.63,303.74,301.57,2.16,0,829.76,organic,2021,Wichita
2021-11-21,1.87,290.47,288.29,2.17,0,777.66,organic,2021,Wichita
2021-05-30,1.32,103.78,101.6,2.18,0,35284,organic,2021,Orlando
2021-07-18,1.46,204.59,202.41,2.18,0,24189.58,organic,2021,Orlando
2021-10-10,1.87,328.11,325.93,2.18,0,657.17,organic,2021,Wichita
2021-02-28,1.16,57.85,55.65,2.2,0,25250.73,organic,2021,Orlando
2021-11-14,0.89,119.75,117.49,2.26,0,77141.74,organic,2021,Miami/Ft. Lauderdale
2021-11-21,1.02,234.62,232.36,2.26,0,78993.85,organic,2021,Miami/Ft. Lauderdale
2021-09-12,1.25,343.22,340.95,2.26,0,59614.82,organic,2021,Miami/Ft. Lauderdale
2021-05-09,1.31,164.76,162.48,2.27,0,51979.9,organic,2021,Miami/Ft. Lauderdale
2021-11-14,1.65,784.45,781.66,2.79,0,6068.07,organic,2021,Pittsburgh
2021-06-13,1.45,1756.49,1753.68,2.81,0,9806.64,organic,2021,Pittsburgh
2021-10-03,1.67,1963.8,1960.98,2.82,0,5211.35,organic,2021,Pittsburgh
2021-04-18,1.32,1731.06,1728.24,2.83,0,11336.25,organic,2021,Pittsburgh
2021-03-07,1.29,1774.56,1771.73,2.83,0,10667.09,organic,2021,Pittsburgh
2021-02-07,1.33,2449.5,2446.66,2.83,0,9695.68,organic,2021,Pittsburgh
2021-03-21,1.31,2143.77,2140.92,2.84,0,10014.99,organic,2021,Pittsburgh
2021-08-08,1.67,2148.17,2145.33,2.84,0,6056.59,organic,2021,Pittsburgh
2021-03-28,1.31,1618.47,1615.61,2.87,0,10845.15,organic,2021,Pittsburgh
2021-11-21,0.84,159.76,156.6,3.16,0,59258.19,organic,2021,Tampa
2021-04-18,1.74,311.96,308.71,3.24,0,1017.84,organic,2021,Wichita
2021-12-05,1.85,254.22,250.96,3.26,0,829.5,organic,2021,Wichita
2021-11-07,1.86,278.44,275.18,3.26,0,763.09,organic,2021,Wichita
2021-07-25,1.7,300.56,295.13,3.26,2.17,809.55,organic,2021,Wichita
2021-10-31,1.77,305.84,302.57,3.27,0,661.5,organic,2021,Wichita
2021-12-26,1.03,213.55,210.16,3.38,0,86482.13,organic,2021,Miami/Ft. Lauderdale
2021-07-18,1.46,254.91,251.52,3.39,0,38070.62,organic,2021,Miami/Ft. Lauderdale
2021-09-19,1.87,287.5,284.1,3.4,0,38579.92,organic,2021,Miami/Ft. Lauderdale
2021-04-11,1.26,85.08,81.67,3.41,0,50505.23,organic,2021,Miami/Ft. Lauderdale
2021-01-17,1.64,4776.3,4772.24,4.07,0,3620.66,organic,2021,Houston
2021-12-05,1.57,973.76,969.61,4.16,0,5047.89,organic,2021,Pittsburgh
2021-06-13,1.83,3375.42,3371.26,4.16,0,3774.75,organic,2021,Houston
2021-06-06,1.43,1708.15,1703.91,4.25,0,9564.79,organic,2021,Pittsburgh
2021-02-14,1.31,1920.19,1915.94,4.25,0,9326.14,organic,2021,Pittsburgh
2021-01-31,1.32,2141.04,2136.76,4.27,0,10020.09,organic,2021,Pittsburgh
2021-05-23,1.67,396.63,392.29,4.33,0,751.67,organic,2021,Wichita
2021-03-14,1.38,283.85,279.51,4.35,0,980.31,organic,2021,Wichita
2021-03-21,1.39,336.36,332.01,4.35,0,919.54,organic,2021,Wichita
2021-10-24,1.76,346.23,341.87,4.36,0,717.81,organic,2021,Wichita
2021-09-26,1.17,196.39,192.02,4.37,0,25171.19,organic,2021,Orlando
2021-09-26,1.31,244.5,239.97,4.53,0,36184.43,organic,2021,Miami/Ft. Lauderdale
2021-10-03,1.09,304.95,300.43,4.53,0,64254.06,organic,2021,Miami/Ft. Lauderdale
2021-10-31,1.03,333.39,328.86,4.53,0,74086.72,organic,2021,Miami/Ft. Lauderdale
2021-01-04,1.93,13.47,8.27,5.2,0,3471.42,organic,2021,Providence
2021-02-21,1.68,17.73,12.53,5.2,0,5349.65,organic,2021,Providence
2021-10-31,1.83,35.73,30.41,5.33,0,4201.13,organic,2021,Providence
2021-08-01,1.8,323.24,317.82,5.42,0,805.35,organic,2021,Wichita
2021-12-05,1.84,6.37,0.94,5.43,0,3510.76,organic,2021,Providence
2021-11-14,1.85,356.1,350.66,5.44,0,825.69,organic,2021,Wichita
2021-09-12,1.8,356.8,351.36,5.44,0,919.8,organic,2021,Wichita
2021-03-07,1.38,248.5,243.05,5.45,0,970.86,organic,2021,Wichita
2021-10-17,1.86,304.04,298.6,5.45,0,807.98,organic,2021,Wichita
2021-12-19,1.85,16.38,10.92,5.46,0,3512.84,organic,2021,Providence
2021-02-21,1.35,330.14,324.67,5.47,0,729.09,organic,2021,Wichita
2021-11-21,1.65,945.06,939.51,5.55,0,6459,organic,2021,Pittsburgh
2021-08-01,1.69,1634.97,1629.35,5.62,0,5099.47,organic,2021,Pittsburgh
2021-01-04,1.4,1996.6,1990.97,5.63,0,7473.12,organic,2021,Pittsburgh
2021-10-10,1.56,3214.62,3208.98,5.64,0,5442.12,organic,2021,Pittsburgh
2021-09-19,1.56,2747.53,2741.88,5.65,0,5515.57,organic,2021,Pittsburgh
2021-05-02,1.28,134.12,128.44,5.68,0,47071.7,organic,2021,Miami/Ft. Lauderdale
2021-01-17,1.02,258.24,252.56,5.68,0,46395.88,organic,2021,Miami/Ft. Lauderdale
2021-05-16,1.42,1911.57,1905.88,5.68,0,10484.21,organic,2021,Pittsburgh
2021-12-05,0.92,815.17,809.46,5.71,0,86610.97,organic,2021,Miami/Ft. Lauderdale
2021-05-30,1.8,3458.57,3452.37,6.21,0,3712.41,organic,2021,Houston
2021-03-28,1.97,14.52,8.03,6.49,0,4088.48,organic,2021,Providence
2021-05-16,1.81,285.58,279.08,6.49,0,713.34,organic,2021,Wichita
2021-01-24,1.69,16.91,10.41,6.5,0,6952.04,organic,2021,Providence
2021-05-30,1.66,270.72,264.24,6.5,0,630.53,organic,2021,Wichita
2021-08-22,1.86,392.72,386.21,6.51,0,307.65,organic,2021,Wichita
2021-03-28,1.42,367.16,360.64,6.52,0,922.43,organic,2021,Wichita
2021-09-19,1.81,43.48,36.9,6.59,0,5899.6,organic,2021,Providence
2021-11-28,1.92,42.1,35.46,6.64,0,3421.18,organic,2021,Providence
2021-09-19,1.31,178.7,172.03,6.67,0,12675.26,organic,2021,New orleans/Mobile
2021-12-12,1.83,11.53,4.73,6.8,0,4014,organic,2021,Providence
2021-07-25,1.2,98.08,91.04,7.03,0,12930.7,organic,2021,New orleans/Mobile
2021-07-18,1.22,72.91,65.87,7.05,0,10378.38,organic,2021,New orleans/Mobile
2021-05-09,1.4,1794.16,1787.11,7.05,0,11092.42,organic,2021,Pittsburgh
2021-10-24,0.89,86.78,79.4,7.38,0,60580.84,organic,2021,Tampa
2021-11-28,0.88,306.63,298.98,7.64,0,53815.52,organic,2021,Orlando
2021-01-10,1.96,72.58,64.78,7.8,0,4047.23,organic,2021,Providence
2021-09-26,1.79,30.3,22.39,7.9,0,4522.76,organic,2021,Providence
2021-10-03,1.77,38.21,30.3,7.91,0,4413.13,organic,2021,Providence
2021-12-19,1,180.73,172.83,7.91,0,88699.25,organic,2021,Miami/Ft. Lauderdale
2021-04-18,1.3,122.7,114.75,7.95,0,49149.29,organic,2021,Miami/Ft. Lauderdale
2021-02-07,1.02,491.2,483.24,7.96,0,43121.61,organic,2021,Miami/Ft. Lauderdale
2021-08-29,1.85,171.93,163.74,8.19,0,5685.15,organic,2021,Providence
2021-08-22,1.8,3894.72,3886.24,8.48,0,6350.79,organic,2021,Houston
2021-09-05,1.71,1959.24,1950.73,8.5,0,6348.09,organic,2021,Pittsburgh
2021-01-10,1.04,391.79,383.28,8.51,0,45206.07,organic,2021,Miami/Ft. Lauderdale
2021-02-14,1.37,355.02,346.29,8.73,0,864.68,organic,2021,Wichita
2021-04-04,2.05,19.47,10.4,9.07,0,4486.03,organic,2021,Providence
2021-09-05,1.41,302.05,292.95,9.09,0,56861.16,organic,2021,Miami/Ft. Lauderdale
2021-09-05,1.84,51.38,42.16,9.22,0,5399.96,organic,2021,Providence
2021-11-14,1.94,4768.22,4758.71,9.51,0,1973.34,organic,2021,Houston
2021-10-24,1.78,5240.98,5231.43,9.54,0,2551.63,organic,2021,Houston
2021-10-17,1.91,5305.92,5296.37,9.55,0,2635.8,organic,2021,Houston
2021-07-18,1.67,272.09,262.32,9.77,0,618.45,organic,2021,Wichita
2021-01-31,1.37,370.02,360.2,9.82,0,965.08,organic,2021,Wichita
2021-01-24,1.33,228.63,218.78,9.85,0,974.53,organic,2021,Wichita
2021-08-15,1.66,1603.98,1594.12,9.86,0,6567.97,organic,2021,Pittsburgh
2021-09-12,1.74,2294.79,2284.91,9.89,0,4952.01,organic,2021,Pittsburgh
2021-02-28,1.31,2052.56,2042.63,9.93,0,9075.69,organic,2021,Pittsburgh
2021-05-16,1.34,172.4,162.2,10.21,0,51242.27,organic,2021,Miami/Ft. Lauderdale
2021-05-16,2.1,14.91,4.59,10.32,0,4403,organic,2021,Providence
2021-01-17,1.96,32.94,22.53,10.41,0,4371.03,organic,2021,Providence
2021-07-18,2.2,71.74,61.25,10.5,0,4313.56,organic,2021,Providence
2021-10-17,1.87,46.86,36.19,10.66,0,4155.73,organic,2021,Providence
2021-04-11,1.73,320.06,309.25,10.81,0,880.03,organic,2021,Wichita
2021-05-09,1.6,478.88,468.07,10.81,0,1100.53,organic,2021,Wichita
2021-12-26,1.77,344.6,333.76,10.85,0,1033.46,organic,2021,Wichita
2021-09-19,1.79,304.02,293.15,10.87,0,889.35,organic,2021,Wichita
2021-02-28,1.38,416.02,405.11,10.91,0,906.94,organic,2021,Wichita
2021-01-10,1.38,387.66,376.71,10.94,0,974.53,organic,2021,Wichita
2021-12-12,1.2,67.76,56.46,11.3,0,12878.99,organic,2021,New orleans/Mobile
2021-08-15,1.55,299.14,287.82,11.32,0,40627.34,organic,2021,Miami/Ft. Lauderdale
2021-11-28,0.95,653.71,642.4,11.32,0,73448.68,organic,2021,Miami/Ft. Lauderdale
2021-01-31,1.91,31.09,19.39,11.71,0,5124.31,organic,2021,Providence
2021-01-04,1.41,5724.15,5711.98,12.18,0,2649.81,organic,2021,Houston
2021-11-07,1.61,857.96,845.4,12.56,0,5842.01,organic,2021,Pittsburgh
2021-07-25,1.69,5016.88,5004.25,12.62,0,7070.04,organic,2021,Houston
2021-09-12,1.83,4742.08,4729.34,12.74,0,8077.78,organic,2021,Houston
2021-01-04,1.36,320.51,307.41,13.11,0,979.13,organic,2021,Wichita
2021-12-19,1.2,83.18,69.45,13.74,0,12442.48,organic,2021,New orleans/Mobile
2021-11-21,1.81,52.2,38.41,13.79,0,4271.78,organic,2021,Providence
2021-12-19,1.81,244.25,230.14,14.11,0,843.41,organic,2021,Wichita
2021-10-03,1.71,313.96,299.84,14.12,0,872.55,organic,2021,Wichita
2021-05-02,1.35,3387.36,3373.16,14.2,0,11533.96,organic,2021,Pittsburgh
2021-04-18,1.15,549.14,534.91,14.23,0,16091.78,organic,2021,New orleans/Mobile
2021-10-10,1.77,30.6,15.96,14.63,0,4427.76,organic,2021,Providence
2021-02-14,1.7,18.75,3.9,14.85,0,5599.45,organic,2021,Providence
2021-09-19,1.8,6014.89,6000.03,14.87,0,9084.31,organic,2021,Houston
2021-08-15,1.68,283.14,267.94,15.19,0,573.3,organic,2021,Wichita
2021-05-23,2.11,24.68,9.2,15.49,0,4345.42,organic,2021,Providence
2021-10-24,1.87,44.83,28.87,15.96,0,4398.83,organic,2021,Providence
2021-06-06,2.14,70.78,54.73,16.04,0,4462.67,organic,2021,Providence
2021-12-26,1.2,124.24,108.14,16.11,0,12229.16,organic,2021,New orleans/Mobile
2021-06-06,1.82,224.43,208.17,16.26,0,757.97,organic,2021,Wichita
2021-11-07,1.8,81.06,63.98,17.08,0,5048.12,organic,2021,Providence
2021-04-25,1.76,432.13,414.85,17.29,0,1074.02,organic,2021,Wichita
2021-11-07,1.22,266.04,248.47,17.56,0,11962.55,organic,2021,New orleans/Mobile
2021-03-21,1.92,28.83,10.63,18.2,0,5110.9,organic,2021,Providence
2021-11-28,1.87,239.04,220.56,18.48,0,628.82,organic,2021,Wichita
2021-12-26,1.98,5460.24,5441.44,18.79,0,1317.09,organic,2021,Houston
2021-06-13,1.25,239.66,220.84,18.83,0,8450.94,organic,2021,New orleans/Mobile
2021-01-17,1.38,416.04,396.38,19.65,0,991.33,organic,2021,Wichita
2021-02-28,1.61,48.63,28.87,19.76,0,6520.58,organic,2021,Providence
2021-10-03,1.33,128.67,108.86,19.82,0,5509.4,organic,2021,New orleans/Mobile
2021-04-11,2.05,30.92,10.24,20.68,0,4556.48,organic,2021,Providence
2021-08-22,1.28,88.53,67.81,20.71,0,10621.88,organic,2021,New orleans/Mobile
2021-04-11,1.17,498.32,476.95,21.37,0,14187.22,organic,2021,New orleans/Mobile
2021-03-07,1.02,118.05,96.59,21.46,0,15196.07,organic,2021,New orleans/Mobile
2021-12-05,1.17,92.58,70.29,22.29,0,11809.64,organic,2021,New orleans/Mobile
2021-05-23,1.74,3597.57,3574.93,22.65,0,4135.29,organic,2021,Houston
2021-05-30,2.14,61.05,38.34,22.7,0,4405.76,organic,2021,Providence
2021-12-12,1.85,241.09,218.29,22.81,0,861.53,organic,2021,Wichita
2021-07-18,1.66,3862.43,3839.32,23.11,0,6397.78,organic,2021,Houston
2021-05-09,2.14,29.21,6.1,23.12,0,4903.45,organic,2021,Providence
2021-03-07,1.92,30.94,7.46,23.47,0,5349.26,organic,2021,Providence
2021-05-30,1.15,321.29,297.58,23.71,0,15539.4,organic,2021,New orleans/Mobile
2021-08-15,1.76,29.04,5.28,23.76,0,5785.84,organic,2021,Providence
2021-07-25,1.67,1436.07,1412.07,24.01,0,3744.58,organic,2021,Pittsburgh
2021-09-12,1.74,58.05,32.98,25.07,0,6386.65,organic,2021,Providence
2021-12-12,1.97,4572.53,4546.6,25.92,0,1411.59,organic,2021,Houston
2021-11-21,1.96,5580.59,5554.49,26.11,0,1678.94,organic,2021,Houston
2021-02-07,1.61,37.84,11.72,26.13,0,7120.05,organic,2021,Providence
2021-10-17,1.14,182.15,155.81,26.34,0,12089.28,organic,2021,New orleans/Mobile
2021-11-28,1.23,114.42,87.94,26.49,0,9734.65,organic,2021,New orleans/Mobile
2021-09-12,1.21,91.45,64.47,26.97,0,12349.65,organic,2021,New orleans/Mobile
2021-02-07,1.39,400.31,372.97,27.34,0,1002.36,organic,2021,Wichita
2021-12-19,1.98,4714.23,4686.07,28.16,0,1517.78,organic,2021,Houston
2021-12-05,1.9,4453.88,4425.58,28.3,0,1542.71,organic,2021,Houston
2021-08-22,1.81,81.23,52.17,29.06,0,5788.06,organic,2021,Providence
2021-06-13,2.11,63.97,34.82,29.15,0,4486.75,organic,2021,Providence
2021-08-08,1.2,329.83,299.59,30.24,0,12641.62,organic,2021,New orleans/Mobile
2021-06-06,1.13,106.21,75.55,30.65,0,16343.46,organic,2021,New orleans/Mobile
2021-10-24,1.22,291.86,261.2,30.66,0,10242.18,organic,2021,New orleans/Mobile
2021-11-28,1.96,3771.44,3740.55,30.9,0,1324.65,organic,2021,Houston
2021-11-21,1.21,94.66,63.71,30.94,0,11604.8,organic,2021,New orleans/Mobile
2021-09-26,1.34,99.75,68.81,30.94,0,8276.45,organic,2021,New orleans/Mobile
2021-01-24,1.01,73.99,42.66,31.32,0,13647.2,organic,2021,New orleans/Mobile
2021-08-01,1.22,105.56,72.89,32.67,0,14005.32,organic,2021,New orleans/Mobile
2021-08-01,2.11,55.49,22.46,33.03,0,4486.3,organic,2021,Providence
2021-05-23,1.08,243.16,209.96,33.19,0,25146.85,organic,2021,New orleans/Mobile
2021-05-02,2.08,39.55,6.01,33.53,0,5059.07,organic,2021,Providence
2021-02-07,0.92,94.78,61.16,33.61,0,15047.02,organic,2021,New orleans/Mobile
2021-10-31,1.14,291.22,256.16,35.06,0,13990.11,organic,2021,New orleans/Mobile
2021-03-14,1.9,40.31,5.2,35.11,0,5086.39,organic,2021,Providence
2021-05-02,1.16,420.99,383.06,37.93,0,15527.33,organic,2021,New orleans/Mobile
2021-04-25,2.09,44.05,5.41,38.63,0,4572.74,organic,2021,Providence
2021-08-29,1.24,241.9,202.96,38.94,0,11749.47,organic,2021,New orleans/Mobile
2021-11-28,1.67,891.29,847.06,39.81,4.42,9483.26,organic,2021,Buffalo/Rochester
2021-08-29,1.69,3853.07,3812.75,40.31,0,5611.33,organic,2021,Houston
2021-08-08,2.14,48.84,7.84,40.99,0,4271.21,organic,2021,Providence
2021-05-09,1.66,4365.59,4324.57,41.03,0,3275.08,organic,2021,Houston
2021-04-18,1.99,52.47,11.34,41.13,0,4836.62,organic,2021,Providence
2021-08-15,1.22,157.34,115.7,41.65,0,10445.46,organic,2021,New orleans/Mobile
2021-03-21,1.63,7311.73,7268.82,42.92,0,3159.06,organic,2021,Houston
2021-10-03,1.79,6651.58,6608.58,43,0,2833.49,organic,2021,Houston
2021-07-25,2.17,63.53,19.85,43.68,0,4348.07,organic,2021,Providence
2021-12-26,1.91,46.1,2.31,43.79,0,3670.07,organic,2021,Providence
2021-03-21,1.05,113.94,68.53,45.41,0,15104.97,organic,2021,New orleans/Mobile
2021-08-29,1.77,416.43,368.72,46.63,1.08,1067.85,organic,2021,Wichita
2021-11-14,1.18,164.37,115.89,48.48,0,13380.61,organic,2021,New orleans/Mobile
2021-08-15,1.69,4467.43,4418.84,48.6,0,4750.99,organic,2021,Houston
2021-05-16,1.17,390.2,340.59,49.6,0,14682.4,organic,2021,New orleans/Mobile
2021-10-10,1.34,489.89,439.28,50.61,0,5127.44,organic,2021,New orleans/Mobile
2021-08-08,1.67,4627.93,4575.28,52.65,0,7646.36,organic,2021,Houston
2021-03-28,1.15,110.41,55.57,54.85,0,14979.16,organic,2021,New orleans/Mobile
2021-02-28,1.02,115.14,59.8,55.33,0,13896.87,organic,2021,New orleans/Mobile
2021-04-04,1.18,168.54,111.52,57.03,0,14670.02,organic,2021,New orleans/Mobile
2021-12-19,1.67,215.83,157.63,58.19,0,2966.6,organic,2021,Syracuse
2021-08-15,1.66,1112.22,1051.23,58.77,2.22,10845.78,organic,2021,Buffalo/Rochester
2021-11-14,1.89,82.84,23.65,59.19,0,4171.08,organic,2021,Providence
2021-11-07,1.93,4318.22,4258.73,59.48,0,1956.42,organic,2021,Houston
2021-04-11,1.77,4422.81,4363.21,59.61,0,3342.02,organic,2021,Houston
2021-02-21,1.03,114.6,54.7,59.89,0,13580.7,organic,2021,New orleans/Mobile
2021-05-09,1.16,368.12,306.53,61.59,0,16447.32,organic,2021,New orleans/Mobile
2021-11-07,1.71,1056.17,990.92,61.93,3.32,10753.97,organic,2021,Buffalo/Rochester
2021-10-31,1.8,4961.99,4900.01,61.98,0,2133.51,organic,2021,Houston
2021-11-21,1.73,1010.78,946.09,62.48,2.21,9944.68,organic,2021,Buffalo/Rochester
2021-12-26,1.83,927.87,864.82,63.05,0,9491.03,organic,2021,Buffalo/Rochester
2021-02-28,1.47,3999.86,3933,66.87,0,2301.21,organic,2021,Houston
2021-10-10,1.93,6831.15,6764.25,66.9,0,2318.27,organic,2021,Houston
2021-04-18,1.69,4310.48,4242.69,67.79,0,2933.83,organic,2021,Houston
2021-12-12,1.68,252.08,182.28,69.8,0,3481.9,organic,2021,Syracuse
2021-04-11,1.46,926.1,846.51,76.26,3.33,14790.47,organic,2021,Buffalo/Rochester
2021-04-04,1.72,4409.01,4332.42,76.59,0,3064.03,organic,2021,Houston
2021-01-31,1.02,185.72,108.45,77.27,0,12700.06,organic,2021,New orleans/Mobile
2021-05-16,1.82,3833.53,3755.78,77.76,0,3255.92,organic,2021,Houston
2021-01-04,1.37,4331.16,4010.78,80.1,240.29,25757.86,organic,2021,Dallas/Ft. Worth
2021-08-29,1.62,1266.8,1181.46,82.01,3.32,11549.7,organic,2021,Buffalo/Rochester
2021-05-02,1.67,4931.52,4849.37,82.17,0,3462.38,organic,2021,Houston
2021-02-14,1.51,303.73,220.72,83,0,3903.53,organic,2021,Syracuse
2021-11-21,1.76,221.86,136.9,84.97,0,3078.31,organic,2021,Syracuse
2021-11-14,1.7,962.67,871.97,86.28,4.42,10625.4,organic,2021,Buffalo/Rochester
2021-02-28,1.52,1016.75,922.26,86.71,7.78,16984.81,organic,2021,Buffalo/Rochester
2021-12-12,1.72,1099.71,1009.08,87.32,3.32,10683.05,organic,2021,Buffalo/Rochester
2021-01-24,1.59,398.35,310.64,87.7,0,3647.19,organic,2021,Syracuse
2021-10-31,1.69,291.92,203.39,88.53,0,3420.84,organic,2021,Syracuse
2021-04-04,1.48,931.57,838.24,88.89,4.44,15206.6,organic,2021,Buffalo/Rochester
2021-02-14,1.56,912.29,814.46,88.93,8.89,13455.99,organic,2021,Buffalo/Rochester
2021-01-17,1.65,1076.86,977.88,88.97,10.01,14776.56,organic,2021,Buffalo/Rochester
2021-10-24,1.64,1156.39,1060.1,92.97,3.32,10011.89,organic,2021,Buffalo/Rochester
2021-05-16,1.72,402.75,309.53,93.22,0,4341.9,organic,2021,Syracuse
2021-11-28,1.01,140.16,46.84,93.33,0,15589.82,organic,2021,Jacksonville
2021-10-31,0.96,169.35,75.84,93.5,0,20899.32,organic,2021,Jacksonville
2021-10-17,1.61,1019.16,923.95,94.1,1.11,10432.04,organic,2021,Buffalo/Rochester
2021-04-04,1.6,297.31,203.18,94.14,0,4621.29,organic,2021,Syracuse
2021-02-21,1.55,316.69,222.03,94.65,0,4134.31,organic,2021,Syracuse
2021-09-05,1.72,5156.49,5061.16,95.33,0,7040.64,organic,2021,Houston
2021-03-14,1.67,4293.89,4197.94,95.95,0,3191.61,organic,2021,Houston
2021-05-30,1.69,425.78,329.07,96.7,0,3840.41,organic,2021,Syracuse
2021-06-06,1.7,376.67,279.88,96.79,0,3907.77,organic,2021,Syracuse
2021-09-12,1.68,1115.11,1017.57,97.54,0,11065.69,organic,2021,Buffalo/Rochester
2021-09-26,1.65,1074.6,974.9,98.6,1.11,9556.02,organic,2021,Buffalo/Rochester
2021-07-25,1.66,1182.73,1079.65,98.65,4.43,12501.97,organic,2021,Buffalo/Rochester
2021-10-24,1.76,294.25,195.17,99.08,0,3432.59,organic,2021,Syracuse
2021-03-07,1.53,962.63,858.02,101.27,3.34,16009.6,organic,2021,Buffalo/Rochester
2021-12-12,0.98,161.83,60.45,101.38,0,20141.92,organic,2021,Jacksonville
2021-09-05,1.23,345.65,243.14,102.51,0,11383.23,organic,2021,New orleans/Mobile
2021-03-14,1.02,198.92,95.83,103.09,0,15389.31,organic,2021,New orleans/Mobile
2021-11-07,1.68,242.77,136.8,105.96,0,3275.68,organic,2021,Syracuse
2021-11-28,1.77,253.55,147.58,105.98,0,2677.65,organic,2021,Syracuse
2021-02-07,1.47,3893.8,3787.8,106,0,3045.13,organic,2021,Houston
2021-08-22,1.65,1172.79,1061.94,106.42,4.43,12829.91,organic,2021,Buffalo/Rochester
2021-05-16,1.6,1079.01,970.08,106.71,2.22,13655.72,organic,2021,Buffalo/Rochester
2021-09-12,1.68,332,223.59,108.41,0,3815.99,organic,2021,Syracuse
2021-10-10,1.66,1117.09,999.68,109.66,7.75,9782.21,organic,2021,Buffalo/Rochester
2021-03-28,1.63,3915.69,3805.1,110.59,0,3650.19,organic,2021,Houston
2021-10-10,1.66,278.94,168.06,110.87,0,3153.44,organic,2021,Syracuse
2021-04-25,1.21,1039.6,928.19,111.4,0,14378.18,organic,2021,New orleans/Mobile
2021-03-14,1.53,848.29,732.14,112.81,3.33,15541.56,organic,2021,Buffalo/Rochester
2021-05-23,1.53,1108.05,992.41,113.42,2.22,16026.18,organic,2021,Buffalo/Rochester
2021-11-14,1.39,189.31,74.6,114.71,0,10018.63,organic,2021,Birmingham/Montgomery
2021-05-02,1.74,380.81,265.7,115.11,0,5184.67,organic,2021,Syracuse
2021-04-11,1.62,344.2,227.94,116.26,0,4207.11,organic,2021,Syracuse
2021-03-28,1.46,1016.09,899.14,116.95,0,14474.07,organic,2021,Buffalo/Rochester
2021-11-21,0.99,283.13,164.81,118.32,0,19971.76,organic,2021,Jacksonville
2021-07-18,1.76,1377.27,1254.25,119.69,3.32,12815.98,organic,2021,Buffalo/Rochester
2021-11-14,0.99,236.84,116.34,120.5,0,19176.4,organic,2021,Jacksonville
2021-12-19,1.71,1132.62,1010.98,120.53,1.11,10767.18,organic,2021,Buffalo/Rochester
2021-04-18,1.48,1216.16,1091.69,121.13,3.33,18372.78,organic,2021,Buffalo/Rochester
2021-03-21,1.49,878.19,750.26,122.37,5.56,15994.15,organic,2021,Buffalo/Rochester
2021-12-05,1.72,1135.02,1011.23,122.68,1.11,10131.28,organic,2021,Buffalo/Rochester
2021-09-19,1.72,1195.79,1068.41,122.95,4.43,9747.07,organic,2021,Buffalo/Rochester
2021-08-01,1.74,1522.49,1393.95,123,5.54,12192.1,organic,2021,Buffalo/Rochester
2021-10-03,1.64,997.86,871.6,124.04,2.21,9268.92,organic,2021,Buffalo/Rochester
2021-05-09,1.57,1243.43,1116.66,125.66,1.11,16132.94,organic,2021,Buffalo/Rochester
2021-04-25,1.59,1076.43,945.32,126.66,4.44,14941.55,organic,2021,Buffalo/Rochester
2021-12-26,1.57,194.04,67.15,126.89,0,7946.83,organic,2021,Birmingham/Montgomery
2021-02-07,1.53,1175.57,1043.13,127.99,4.45,17786.9,organic,2021,Buffalo/Rochester
2021-09-19,1.59,362.29,234.15,128.14,0,4311.03,organic,2021,Syracuse
2021-03-28,1.58,349.98,219.9,130.08,0,4451.09,organic,2021,Syracuse
2021-04-11,1.5,261.4,131.25,130.15,0,9611.97,organic,2021,Birmingham/Montgomery
2021-01-24,1.62,1273.32,1141.98,131.35,0,13997.6,organic,2021,Buffalo/Rochester
2021-08-29,1.71,333.29,201.6,131.68,0,4442.17,organic,2021,Syracuse
2021-05-02,1.64,1104.28,968.73,132.22,3.33,14919.65,organic,2021,Buffalo/Rochester
2021-01-31,1.53,956.36,821.81,132.33,2.22,14913.57,organic,2021,Buffalo/Rochester
2021-11-07,1.02,159.99,27.01,132.97,0,19817.62,organic,2021,Jacksonville
2021-01-04,1.51,965.23,826.08,133.58,5.57,10923.16,organic,2021,Buffalo/Rochester
2021-02-21,1.64,3843.76,3709.85,133.91,0,2045.79,organic,2021,Houston
2021-01-17,1.65,384.67,250.21,134.46,0,3925.31,organic,2021,Syracuse
2021-12-05,1.68,312.9,175.64,137.26,0,3035.35,organic,2021,Syracuse
2021-07-18,1.46,3985.8,3847.35,138.46,0,26677.09,organic,2021,Dallas/Ft. Worth
2021-12-26,1,220.99,82.49,138.49,0,18856.64,organic,2021,Jacksonville
