date,average_price,total_volume,_4046,_4225,_4770,total_bags,type,year,geography
2019-12-01,1.50999999,210580,90688,117456,2399,1007748,organic,2019,Total U.S.
2019-12-08,0.959999979,20576388,11347724,8495657,732026.8125,19106744,conventional,2019,Total U.S.
2019-12-08,1.480000019,206912.125,82718.21094,120225.7266,3953.810059,1047870.438,organic,2019,Total U.S.
2019-12-15,1.019999981,17777568,9939947,7293252.5,544368.0625,17396798,conventional,2019,Total U.S.
2019-12-15,1.580000043,199755.1406,81292.9375,116024.7266,2403.040039,967659.6875,organic,2019,Total U.S.
2019-12-22,1.029999971,17719580,10219145,6805135,695299.875,16740255,conventional,2019,Total U.S.
2019-12-22,1.580000043,291190.9688,135274.7813,152256.3594,3611.100098,1064091.875,organic,2019,Total U.S.
2019-12-29,0.920000017,19968542,11755126,7518140.5,695276.5,19419308,conventional,2019,Total U.S.
2019-12-29,1.409999967,245537.6563,103711.7422,139442.0156,2318.860107,1239436.25,organic,2019,Total U.S.
2020-01-06,0.970000029,24300154,13036249,10416874,845596.0625,22010552,conventional,2020,Total U.S.
2020-01-06,1.399999976,295242.6563,111735.1094,180465.8281,3006.449951,1366605,organic,2020,Total U.S.
2020-01-12,0.970000029,22297156,13223759,8444074,627869.9375,24227624,conventional,2020,Total U.S.
2020-01-12,1.409999967,321176.125,152181.5156,164251.0938,4714.509766,1639770.625,organic,2020,Total U.S.
2020-01-19,0.930000007,24126276,13102979,10072455,949386.125,24408696,conventional,2020,Total U.S.
2020-01-19,1.350000024,400238.5,211748.6875,184267.1719,4167.879883,1657863.875,organic,2020,Total U.S.
2020-01-26,1.00999999,20906320,12635230,7658266,611401.125,23032152,conventional,2020,Total U.S.
2020-01-26,1.440000057,279112.125,108818.3594,166076.4688,4202.120117,1421897.25,organic,2020,Total U.S.
2020-02-02,0.850000024,31739676,17494332,13036383,1205863.5,31689188,conventional,2020,Total U.S.
2020-02-02,1.389999986,271575.7188,102256.4531,164462.5,4846.620117,1608494.5,organic,2020,Total U.S.
2020-02-09,0.959999979,23815660,13668923,9377990,768746.125,24071900,conventional,2020,Total U.S.
2020-02-09,1.429999948,235986.7656,92588.78906,138334.9375,5031.509766,1471034.5,organic,2020,Total U.S.
2020-02-16,1.019999981,20884718,12495822,7867289,521606.5313,21846280,conventional,2020,Total U.S.
2020-02-16,1.440000057,219690.0938,87183.78125,127566.9531,4814.600098,1512341,organic,2020,Total U.S.
2020-02-23,1.00999999,21198334,12700929,7811581,685823.5625,23810906,conventional,2020,Total U.S.
2020-02-23,1.409999967,262678.625,105003.2266,150837.3906,6789.040039,1609225.5,organic,2020,Total U.S.
2020-03-01,1.090000033,20847756,12625971,7765151,455851.2188,22652392,conventional,2020,Total U.S.
2020-03-01,1.539999962,408098.875,166117.625,235288.2969,6603.790039,1574057.375,organic,2020,Total U.S.
2020-03-08,1.129999995,21067366,13057777,7639123,370264.0625,23235646,conventional,2020,Total U.S.
2020-03-08,1.559999943,271529.9375,102732.9375,163756.0625,4944.720215,1513508.75,organic,2020,Total U.S.
2020-03-15,1.159999967,24187674,14968569,8766717,452355.375,27352452,conventional,2020,Total U.S.
2020-03-15,1.659999967,311173.4375,118431.7422,186208.8594,6453.379883,1967299.875,organic,2020,Total U.S.
2020-03-22,1.159999967,24145532,15236174,8484263,425086.6875,24836314,conventional,2020,Total U.S.
2020-03-22,1.590000033,275370.4688,113678.3281,156134.0625,5409.850098,1607681.75,organic,2020,Total U.S.
2020-03-29,1.190000057,23011014,14113617,8477722,419458.25,23370634,conventional,2020,Total U.S.
2020-03-29,1.590000033,274593.1563,108627.1094,160024.7813,5930.319824,1629641.75,organic,2020,Total U.S.
2020-04-05,1.149999976,25917058,16273298,9157285,486270.25,24444068,conventional,2020,Total U.S.
2020-04-05,1.600000024,336495.5938,151730.6875,176576.0469,8165.509766,1903189.625,organic,2020,Total U.S.
2020-04-12,1.200000048,24522830,15337307,8657849,527482.3125,23327706,conventional,2020,Total U.S.
2020-04-12,1.610000014,353886.0938,181767.25,167492.8906,4618.029785,1837246.375,organic,2020,Total U.S.
2020-04-19,1.139999986,24794140,15371297,8761488,661170,25295052,conventional,2020,Total U.S.
2020-04-19,1.580000043,365883.8438,178159.0469,180706.1563,7018.649902,1816592.625,organic,2020,Total U.S.
2020-04-26,1.149999976,26558252,15237699,10580032,740327.9375,25457282,conventional,2020,Total U.S.
2020-04-26,1.580000043,342388,135549,200030,6809,1793277,organic,2020,Total U.S.
2020-05-03,1.029999971,31050984,19308948,11026478,715301.9375,31128390,conventional,2020,Total U.S.
2020-05-03,1.559999943,364432,141181,217577,5659,1793276,organic,2020,Total U.S.
2020-05-10,1.090000033,29855602,17894356,11123423,837609.4375,28607618,conventional,2020,Total U.S.
2020-05-10,1.559999943,394792,167266,223077,4442,1993895,organic,2020,Total U.S.
2020-05-17,1.159999967,25901282,15951220,9221699,728025.5,25788840,conventional,2020,Total U.S.
2020-05-17,1.580000043,354004,150100,198457,5429,1917250,organic,2020,Total U.S.
2020-05-24,1.110000014,27910152,17107524,9947892,854508,28859000,conventional,2020,Total U.S.
2020-05-24,1.590000033,328772,144844,178455,5449,2016671,organic,2020,Total U.S.
2020-05-31,1.070000052,28520292,16286759,11346382,887011,28989020,conventional,2020,Total U.S.
2020-05-31,1.590000033,320829,136497,179966,4366,1861760,organic,2020,Total U.S.
2020-06-07,1.080000043,27577746,16718884,9757798,1100945,26954602,conventional,2020,Total U.S.
2020-06-07,1.590000033,325703,139122,179556,7020,1943011,organic,2020,Total U.S.
2020-06-14,1.059999943,27508616,15510458,11019342,978710,27499330,conventional,2020,Total U.S.
2020-06-14,1.590000033,300043,108037,184227,7759,1892718,organic,2020,Total U.S.
2020-06-21,1.080000043,25963842,15717883,9295728,950151.3125,26187642,conventional,2020,Total U.S.
2020-06-21,1.590000033,303705.9375,123964.2188,173127.5938,6587.390137,1936332.25,organic,2020,Total U.S.
2020-06-28,1.039999962,24860324,14685425,9247458,927273.1875,26863384,conventional,2020,Total U.S.
2020-06-28,1.590000033,306083.875,143548.5,154745.6719,7785.77002,1777681.875,organic,2020,Total U.S.
2020-07-05,1.059999943,27677712,16678147,9939270,1060183.625,27930346,conventional,2020,Total U.S.
2020-07-05,1.629999995,313702.0938,147332.8594,159243.4844,7125.740234,1925781.5,organic,2020,Total U.S.
2020-07-12,1.039999962,24765108,14418173,9424287,922494.6875,26316384,conventional,2020,Total U.S.
2020-07-12,1.639999986,303977.7813,137270.5156,160186.4531,6506.72998,1767512,organic,2020,Total U.S.
2020-07-19,1.00999999,25293416,14222877,9856363,1213972.625,26668838,conventional,2020,Total U.S.
2020-07-19,1.610000014,314582.75,143635.9531,164059.7656,6887.02002,1818012.5,organic,2020,Total U.S.
2020-07-26,0.99000001,25954748,15169237,9651068,1134315,26102350,conventional,2020,Total U.S.
2020-07-26,1.5,346237.2188,180846.1719,159211.375,6154.299805,1901762.125,organic,2020,Total U.S.
2020-08-02,1.00999999,23797194,13724124,9268800,804153.375,26052278,conventional,2020,Total U.S.
2020-08-02,1.559999943,291285.9063,145109.0156,142625.0313,3548.5,1777518.875,organic,2020,Total U.S.
2020-08-09,1.00999999,24109044,13513740,9764852,830359,25839422,conventional,2020,Total U.S.
2020-08-09,1.580000043,245227.7031,97756.09375,144167.1875,3304.429932,1672337.625,organic,2020,Total U.S.
2020-08-16,0.980000019,24534072,14074482,9665481,793920.8125,26279532,conventional,2020,Total U.S.
2020-08-16,1.610000014,258337.2656,104397.0781,151802.1875,2138.01001,1661768.375,organic,2020,Total U.S.
2020-08-23,0.959999979,24418410,14803099,8762149,852990.9375,27554964,conventional,2020,Total U.S.
2020-08-23,1.580000043,261698.9844,110282.9766,147994.2813,3421.72998,1585284,organic,2020,Total U.S.
2020-08-30,0.949999988,24043122,14004360,9228078,810538.5625,26586634,conventional,2020,Total U.S.
2020-08-30,1.580000043,263997.5938,111985.0938,149212.2656,2800.219971,1501164.125,organic,2020,Total U.S.
2020-09-06,0.970000029,24438096,14687223,8956685,793982.1875,26562812,conventional,2020,Total U.S.
2020-09-06,1.620000005,253430.0625,105106.3672,144137.6875,4186.009766,1500627.25,organic,2020,Total U.S.
2020-09-13,0.939999998,23471880,14171359,8366190.5,933950,25726322,conventional,2020,Total U.S.
2020-09-13,1.580000043,244516.6875,99765.52344,139955.5625,4771.089844,1661912.875,organic,2020,Total U.S.
2020-09-20,0.939999998,22309170,13176443,8352556,780047.4375,25436828,conventional,2020,Total U.S.
2020-09-20,1.529999971,269944.9063,118871.3984,146225.5469,4847.959961,1603050.625,organic,2020,Total U.S.
2020-09-27,0.959999979,22336136,12606613,9042611,686912.1875,24076918,conventional,2020,Total U.S.
2020-09-27,1.559999943,225477.5156,83001.89844,137604.0469,4871.560059,1528999,organic,2020,Total U.S.
2020-10-04,0.959999979,21399686,12440281,8437295,522109.5625,24748790,conventional,2020,Total U.S.
2020-10-04,1.539999962,224919.125,89699.88281,130535.1797,4684.029785,1592302.75,organic,2020,Total U.S.
2020-10-11,0.949999988,21940686,12937425,8425187,578075,24579400,conventional,2020,Total U.S.
2020-10-11,1.49000001,210055.7656,80310.95313,124590.9688,5141.52002,1668300.375,organic,2020,Total U.S.
2020-10-18,0.939999998,20659382,11872016,8134688.5,652677,24023268,conventional,2020,Total U.S.
2020-10-18,1.450000048,197360.9531,78510.4375,116416.3594,2411.709961,1680492.375,organic,2020,Total U.S.
2020-10-25,0.910000026,21208430,12168145,8181874,858411.5,23895918,conventional,2020,Total U.S.
2020-10-25,1.450000048,229748.7031,101044.0469,125265.1875,3436.639893,1692883.375,organic,2020,Total U.S.
2020-11-01,0.920000017,20490066,11833945,7967111.5,689009.625,24673112,conventional,2020,Total U.S.
2020-11-01,1.379999995,467784.4375,82127.53906,381569.25,4062.909912,1758620,organic,2020,Total U.S.
2020-11-08,0.899999976,20563832,12157573,7742657.5,663601.625,24603218,conventional,2020,Total U.S.
2020-11-08,1.389999986,288709.2188,77978.0625,207252.2344,3475.850098,1665116.75,organic,2020,Total U.S.
2020-11-15,0.910000026,20285272,11459773,8207874.5,617624.625,24390830,conventional,2020,Total U.S.
2020-11-15,1.450000048,209192.625,80685.28906,125167.1094,3340.199951,1607246.25,organic,2020,Total U.S.
2020-11-22,0.889999986,19236552,11444048,7151355,618593,21977642,conventional,2020,Total U.S.
2020-11-22,1.440000057,180102.3281,73434.14844,103736.2813,2931.899902,1559135.125,organic,2020,Total U.S.
2020-11-29,0.889999986,16932392,10341275,6001923,530410.875,19371480,conventional,2020,Total U.S.
2020-11-29,1.470000029,168178.1719,67544.47656,97996.46094,2617.169922,1414878.125,organic,2020,Total U.S.
2015-01-04,0.949999988,26825338,12357161,13624083,844093.3125,4498940,conventional,2015,Total U.S.
2015-01-04,1.460000038,454268.3125,233286.125,216611.2031,4370.990234,158641.8281,organic,2015,Total U.S.
2015-01-11,1.00999999,24546158,11544811,12134773,866574.6875,4517384,conventional,2015,Total U.S.
2015-01-11,1.419999957,535768.75,270966.75,260971.5938,3830.419922,133760.125,organic,2015,Total U.S.
2015-01-18,1.029999971,24391390,11858139,11701948,831301.875,4652070,conventional,2015,Total U.S.
2015-01-18,1.419999957,570151.4375,254319.5781,311811,4020.850098,142968.5625,organic,2015,Total U.S.
2015-01-25,1.039999962,23670118,12167445,10734653,768020.0625,4800193,conventional,2015,Total U.S.
2015-01-25,1.529999971,424560.75,207494.875,212312.0156,4753.870117,131808.0938,organic,2015,Total U.S.
2015-02-01,0.889999986,39271032,18933038,18956480,1381516.125,5384427.5,conventional,2015,Total U.S.
2015-02-01,1.360000014,567700.1875,302561.4688,259286.4375,5852.279785,173196.7813,organic,2015,Total U.S.
2015-02-08,0.949999988,27427480,13308193,13381348,737939.4375,4709852.5,conventional,2015,Total U.S.
2015-02-08,1.480000019,494872.375,215657.9844,273897.8438,5316.549805,236001.9375,organic,2015,Total U.S.
2015-02-15,1.029999971,23255758,12626615,9783490,845653.5,4756762.5,conventional,2015,Total U.S.
2015-02-15,1.580000043,441253.9688,207650.6406,228653.3281,4950.009766,174923.0156,organic,2015,Total U.S.
2015-02-22,1.019999981,24919982,12628562,11354282,937138.875,5016747,conventional,2015,Total U.S.
2015-02-22,1.50999999,507821.3125,272594.875,230342.875,4883.549805,165625.3906,organic,2015,Total U.S.
2015-03-01,0.970000029,28085924,13282223,13733124,1070576.125,4908090.5,conventional,2015,Total U.S.
2015-03-01,1.399999976,643011.4375,361996.8438,275458.5625,5556.02002,171473.3594,organic,2015,Total U.S.
2015-03-08,1.019999981,24821732,13013750,10973973,834009.125,5272967,conventional,2015,Total U.S.
2015-03-08,1.49000001,586709.125,253078.1719,327972.2813,5658.700195,197203.9063,organic,2015,Total U.S.
2015-03-15,1.039999962,24655634,13149989,10634071,871575.0625,4916591,conventional,2015,Total U.S.
2015-03-15,1.5,499353.375,235569.0156,258475.5781,5308.790039,145231.2969,organic,2015,Total U.S.
2015-03-22,1.00999999,27423576,13697406,12659785,1066385.875,5089974,conventional,2015,Total U.S.
2015-03-22,1.49000001,562783.875,237139.4531,320353.8125,5290.589844,119856.1563,organic,2015,Total U.S.
2015-03-29,1.039999962,24876952,12524637,11541041,811272.875,5105697,conventional,2015,Total U.S.
2015-03-29,1.600000024,523987.875,193273.875,324919.625,5794.390137,150563.125,organic,2015,Total U.S.
2015-04-05,1.059999943,26337976,13939014,11526980,871981.3125,5162693.5,conventional,2015,Total U.S.
2015-04-05,1.629999995,479777.5,197746.8906,275595.7188,6434.879883,182064.5313,organic,2015,Total U.S.
2015-04-12,1.019999981,26811840,14793354,11210544,807942.4375,5234561,conventional,2015,Total U.S.
2015-04-12,1.529999971,637278.0625,202491.2656,428607.3125,6179.47998,172740.2188,organic,2015,Total U.S.
2015-04-19,1.029999971,27545810,14251319,12277859,1016631.25,5545447,conventional,2015,Total U.S.
2015-04-19,1.590000033,523532.75,215283.5156,301783.5,6465.740234,152375.2188,organic,2015,Total U.S.
2015-04-26,1.070000052,25590850,13833715,10867403,889732.1875,5303307,conventional,2015,Total U.S.
2015-04-26,1.450000048,707265.375,321733.1875,379382.0938,6150.069824,164973.7031,organic,2015,Total U.S.
2015-05-03,0.959999979,35508532,17787612,16602589,1118329.5,5783174,conventional,2015,Total U.S.
2015-05-03,1.370000005,713486.0625,323883.6563,380650.625,8951.769531,199195.5156,organic,2015,Total U.S.
2015-05-10,1.019999981,30582538,16215329,13509065,858145.4375,5818347.5,conventional,2015,Total U.S.
2015-05-10,1.419999957,607723.1875,251602.1875,349907.5313,6213.470215,253947.9375,organic,2015,Total U.S.
2015-05-17,1.059999943,26582832,14615942,11003341,963549.5,5444854,conventional,2015,Total U.S.
2015-05-17,1.5,580495.5,246278.3125,312193.0938,22024.08984,181477.1563,organic,2015,Total U.S.
2015-05-24,1.039999962,29413708,16000108,12513821,899779.9375,5930474,conventional,2015,Total U.S.
2015-05-24,1.590000033,535157.375,234692.1406,293554,6911.259766,179108.9219,organic,2015,Total U.S.
2015-05-31,1.029999971,28007156,15503613,11599634,903908.375,5713003.5,conventional,2015,Total U.S.
2015-05-31,1.580000043,545385.9375,205250.1875,333300.625,6835.089844,171556.7969,organic,2015,Total U.S.
2015-06-07,1,30256778,16529798,12582265,1144716,6293217,conventional,2015,Total U.S.
2015-06-07,1.669999957,471252.4063,200483.4063,264482.875,6286.149902,169196.1719,organic,2015,Total U.S.
2015-06-14,0.980000019,30289782,16383685,12821015,1085081.625,6736304,conventional,2015,Total U.S.
2015-06-14,1.679999948,488835.625,203021.6875,278912.2188,6901.709961,157262.8125,organic,2015,Total U.S.
2015-06-21,1.019999981,29270494,14699605,13244467,1326422.5,6464120,conventional,2015,Total U.S.
2015-06-21,1.659999967,512703.875,202071.0625,304368.4688,6264.359863,125489,organic,2015,Total U.S.
2015-06-28,1.059999943,25851400,13299569,11505999,1045832.563,6557305,conventional,2015,Total U.S.
2015-06-28,1.639999986,530878.25,192182.125,332739.2813,5956.870117,129068.7578,organic,2015,Total U.S.
2015-07-05,1.039999962,31200056,15643939,14213650,1342466,6743615,conventional,2015,Total U.S.
2015-07-05,1,515924,205073,304597,6251,152309,organic,2015,Total U.S.
2015-07-12,1.070000052,25768172,12384449,12403360,980361.75,5891860.5,conventional,2015,Total U.S.
2015-07-12,1,451319,178871,267353,5093,157526,organic,2015,Total U.S.
2015-07-19,1.070000052,26503114,12742760,12605457,1154897.375,5821533,conventional,2015,Total U.S.
2015-07-19,1,482240,159752,317728,4758,168149,organic,2015,Total U.S.
2015-07-26,1.070000052,25222612,12196226,12009228,1017157.75,5429599.5,conventional,2015,Total U.S.
2015-07-26,1,440582,169940,266249,4391,140244,organic,2015,Total U.S.
2015-08-02,1.090000033,25318950,12115234,12219014,984702.75,5039517,conventional,2015,Total U.S.
2015-08-02,1,432602,164126,263359,5115,141271,organic,2015,Total U.S.
2015-08-09,1.049999952,27944584,13003371,13926693,1014520.875,5310327.5,conventional,2015,Total U.S.
2015-08-09,1,446421,170184,269330,6905,178838,organic,2015,Total U.S.
2015-08-16,1.049999952,26821944,12680252,12998327,1143364.625,5114912,conventional,2015,Total U.S.
2015-08-16,1.75,467321.8438,150876.7969,310229.7813,6215.259766,177367.875,organic,2015,Total U.S.
2015-08-23,1.080000043,24743836,11283021,12551530,909284.25,4956010.5,conventional,2015,Total U.S.
2015-08-23,1.720000029,480801.4688,176723.7344,298092.5938,5985.120117,185474.7969,organic,2015,Total U.S.
2015-08-30,1.070000052,24707290,11650977,11995961,1060352.5,5054348,conventional,2015,Total U.S.
2015-08-30,1.659999967,481937.6875,150924.9688,325442.9688,5569.759766,188068.25,organic,2015,Total U.S.
2015-09-06,1.019999981,27944646,12569277,14245598,1129771.25,5581833.5,conventional,2015,Total U.S.
2015-09-06,1.779999971,409857.3438,132181.7656,271785,5890.569824,183939.8438,organic,2015,Total U.S.
2015-09-13,1.029999971,25882086,9875018,14888078,1118988.875,5363750.5,conventional,2015,Total U.S.
2015-09-13,1.799999952,390869.2188,133928.3594,251786.625,5154.22998,161190.4219,organic,2015,Total U.S.
2015-09-20,1.019999981,24380726,9422275,13846045,1112405.375,5188361.5,conventional,2015,Total U.S.
2015-09-20,1.769999981,376149.8438,126318.1328,244950.875,4880.830078,139090.9844,organic,2015,Total U.S.
2015-09-27,1.029999971,23336100,8454209,13819913,1061979.375,4417407.5,conventional,2015,Total U.S.
2015-09-27,1.75,357312.3125,114590.3828,238175.2656,4546.660156,144502.5625,organic,2015,Total U.S.
2015-10-04,1.019999981,23338316,8353620,13775652,1209045.125,4905189,conventional,2015,Total U.S.
2015-10-04,1.720000029,368723.8438,95393.57813,269237.0625,4093.199951,188668.8906,organic,2015,Total U.S.
2015-10-11,1,23769196,8828341,13326573,1614282.75,5447001.5,conventional,2015,Total U.S.
2015-10-11,1.690000057,328460.9375,93015.27344,230653.6094,4792.060059,191431.7344,organic,2015,Total U.S.
2015-10-18,0.99000001,24464884,9162094,14082540,1220251.25,4910238.5,conventional,2015,Total U.S.
2015-10-18,1.710000038,337935.875,108697.6406,224038.4844,5199.72998,180099,organic,2015,Total U.S.
2015-10-25,1.039999962,21282556,8683959,11410478,1188119,4957516,conventional,2015,Total U.S.
2015-10-25,1.620000005,359410.2813,109006.1797,244222.9688,6181.129883,201420.2656,organic,2015,Total U.S.
2015-11-01,0.970000029,25778918,10138704,14229287,1410928.125,5268565.5,conventional,2015,Total U.S.
2015-11-01,1.470000029,382522.9063,113380.2891,262559.5938,6583.029785,265266.25,organic,2015,Total U.S.
2015-11-08,0.970000029,23334202,9991330,12199657,1143214.625,5151513.5,conventional,2015,Total U.S.
2015-11-08,1.539999962,420873.875,167254.5469,249160.8906,4458.450195,184323.2344,organic,2015,Total U.S.
2015-11-15,0.920000017,22423410,9907981,11699788,815641.5625,6174346,conventional,2015,Total U.S.
2015-11-15,1.600000024,338310.3125,109494.1875,225216.4063,3599.709961,173036.9531,organic,2015,Total U.S.
2015-11-22,0.959999979,19766392,8571850,10389880,804662.8125,5347836,conventional,2015,Total U.S.
2015-11-22,1.49000001,348596.0313,95222.99219,249686.75,3686.280029,235680.7656,organic,2015,Total U.S.
2015-11-29,0.99000001,17828990,8094803.5,9003178,731008.4375,4789009,conventional,2015,Total U.S.
2015-11-29,1.5,291698.3125,79215.50781,208733.3125,3749.47998,216132.5,organic,2015,Total U.S.
2015-12-06,0.889999986,22498134,9405464,12160839,931830.625,6302263,conventional,2015,Total U.S.
2015-12-06,1.519999981,306852.0313,90203.21094,212582.7344,4066.090088,207260.9219,organic,2015,Total U.S.
2015-12-13,0.930000007,21677056,9855054,10805839,1016163.188,6364279.5,conventional,2015,Total U.S.
2015-12-13,1.429999948,325798.0625,91837.92188,222314.5938,11645.54004,298502.25,organic,2015,Total U.S.
2015-12-20,0.980000019,19240904,8710022,9329862,1201020,5842743.5,conventional,2015,Total U.S.
2015-12-20,1.529999971,308491.5313,93849.29688,205909.125,8733.110352,222986.7031,organic,2015,Total U.S.
2015-12-27,0.949999988,21009132,9626901,10197890,1184340.125,6288852.5,conventional,2015,Total U.S.
2015-12-27,1.519999981,301744.5938,89709.92188,206198.625,5836.040039,248043.0156,organic,2015,Total U.S.
2016-01-03,0.860000014,29230658,11616506,16054084,1560068.625,8911429,conventional,2016,Total U.S.
2016-01-03,1.429999948,379129.9688,124799.6328,246580.9531,7749.399902,324970.5313,organic,2016,Total U.S.
2016-01-10,0.930000007,25949988,11441287,13226089,1282612.875,9314348,conventional,2016,Total U.S.
2016-01-10,1.350000024,410229.625,113867.6328,287590.1875,8771.790039,418440.9688,organic,2016,Total U.S.
2016-01-17,0.939999998,25288260,10036598,13832256,1419405.625,9138082,conventional,2016,Total U.S.
2016-01-17,1.440000057,395923.8125,115992.8125,266824.7188,13106.29004,299417.5938,organic,2016,Total U.S.
2016-01-24,0.949999988,22515206,7020459,14054368,1440380.375,10271872,conventional,2016,Total U.S.
2016-01-24,1.409999967,383231.5313,99316.6875,270980.875,12933.96973,393733,organic,2016,Total U.S.
2016-01-31,0.930000007,26019846,11098088,13278054,1643703.125,8701405,conventional,2016,Total U.S.
2016-01-31,1.429999948,384132.625,108929.2109,269687.5313,5515.910156,387944.5625,organic,2016,Total U.S.
2016-02-07,0.75999999,39590584,16573574,20470572,2546439,12698112,conventional,2016,Total U.S.
2016-02-07,1.440000057,400251.0938,101408.7891,290813.5313,8028.75,358544.0313,organic,2016,Total U.S.
2016-02-14,0.879999995,26912142,11913078,13187973,1811090.75,9564300,conventional,2016,Total U.S.
2016-02-14,1.370000005,416089,102897.6328,306235.6875,6955.689941,436374.3125,organic,2016,Total U.S.
2016-02-21,0.939999998,23394838,10015825,12003752,1375260.5,9409896,conventional,2016,Total U.S.
2016-02-21,1.450000048,393953.875,104135.9375,281188.875,8629.030273,344903.0625,organic,2016,Total U.S.
2016-02-28,0.910000026,26678418,11907395,13210855,1560167.75,10123401,conventional,2016,Total U.S.
2016-02-28,1.440000057,468032.5625,110120.4922,347488.7813,10423.2998,376979.0625,organic,2016,Total U.S.
2016-03-06,0.949999988,25707218,11824155,12196587,1686475.375,9357289,conventional,2016,Total U.S.
2016-03-06,1.279999971,484834.7188,127184.8828,351951.6563,5698.200195,527581.125,organic,2016,Total U.S.
2016-03-13,0.930000007,26566640,11661687,13104888,1800065.625,9807875,conventional,2016,Total U.S.
2016-03-13,1.289999962,485091.1563,132040.0469,346341.4688,6709.649902,538564.75,organic,2016,Total U.S.
2016-03-20,0.930000007,26634934,11134391,13727454,1773088.875,9700550,conventional,2016,Total U.S.
2016-03-20,1.269999981,467192.9063,105069.0703,352698.2188,9425.639648,578257.5,organic,2016,Total U.S.
2016-03-27,0.939999998,25874696,11249198,12745267,1880231.375,10055499,conventional,2016,Total U.S.
2016-03-27,1.440000057,458553.1875,112620.0469,338194.1875,7738.950195,442091.625,organic,2016,Total U.S.
2016-04-03,0.939999998,24565502,11320970,11512622,1731910.5,9102948,conventional,2016,Total U.S.
2016-04-03,1.440000057,499758.1875,119283.8984,371845.5938,8628.679688,430964.2188,organic,2016,Total U.S.
2016-04-10,0.899999976,26084228,12879820,11538132,1666275.125,10499801,conventional,2016,Total U.S.
2016-04-10,1.25999999,521183.9063,108747.3438,400281.8438,12154.73047,658419.125,organic,2016,Total U.S.
2016-04-17,0.899999976,26747004,11954488,12896367,1896149.5,10720882,conventional,2016,Total U.S.
2016-04-17,1.379999995,511115.9375,115155.6484,388081.3438,7878.939941,511101.375,organic,2016,Total U.S.
2016-04-24,0.870000005,28895746,12913697,14382185,1599864,10711949,conventional,2016,Total U.S.
2016-04-24,1.25,758628.875,225429.0938,524511.9375,8687.80957,716828.6875,organic,2016,Total U.S.
2016-05-01,0.839999974,31063168,13748944,15899858,1414364.5,11804441,conventional,2016,Total U.S.
2016-05-01,1.279999971,745653.375,238992.9063,484383.875,22276.59961,572213.625,organic,2016,Total U.S.
2016-05-08,0.819999993,34113340,14223305,17896392,1993645.375,12211188,conventional,2016,Total U.S.
2016-05-08,1.299999952,602768.375,132225.2813,443777.3125,26765.7793,535172.4375,organic,2016,Total U.S.
2016-05-15,0.889999986,28638642,12447598,14437190,1753852.625,11276356,conventional,2016,Total U.S.
2016-05-15,1.450000048,591742.375,146037.2969,437584.5313,8120.529785,431509.8125,organic,2016,Total U.S.
2016-05-22,0.930000007,26334054,11712000,12981224,1640829.375,10623982,conventional,2016,Total U.S.
2016-05-22,1.360000014,638027.625,166883.2031,455336.5625,15807.84961,527687.375,organic,2016,Total U.S.
2016-05-29,0.939999998,29095698,13682611,13829591,1583495.875,10923377,conventional,2016,Total U.S.
2016-05-29,1.409999967,619458.8125,137449.4063,468311.3125,13698.08984,465693.75,organic,2016,Total U.S.
2016-06-05,0.970000029,28976458,13808859,13396652,1770948.125,11254801,conventional,2016,Total U.S.
2016-06-05,1.429999948,570374.75,152105.9063,410451.7188,7817.109863,442343.1875,organic,2016,Total U.S.
2016-06-12,1.039999962,25433000,12291687,11533970,1607344.125,10147819,conventional,2016,Total U.S.
2016-06-12,1.450000048,588474.75,176286.3594,403561.5,8626.889648,386800.8125,organic,2016,Total U.S.
2016-06-19,1.019999981,27974286,13488852,12842698,1642735.625,10515651,conventional,2016,Total U.S.
2016-06-19,1.450000048,624230.75,166983.4531,445194.5,12052.83984,446835.875,organic,2016,Total U.S.
2016-06-26,1.039999962,25843896,12189035,12029919,1624942.375,10773128,conventional,2016,Total U.S.
2016-06-26,1.5,568946.9375,171054.375,391129.0625,6763.459961,438431.875,organic,2016,Total U.S.
2016-07-03,1.059999943,27586182,12508937,13315901,1761343.125,12407004,conventional,2016,Total U.S.
2016-07-03,1.470000029,553327.25,159903,381527.1563,11897.11035,520268.125,organic,2016,Total U.S.
2016-07-10,1.100000024,24401042,11457080,11677528,1266434,11166526,conventional,2016,Total U.S.
2016-07-10,1.50999999,520276.4375,152994.7031,355101.2188,12180.53027,523152.0938,organic,2016,Total U.S.
2016-07-17,1.149999976,21902968,10320463,10628873,953631.5,10753156,conventional,2016,Total U.S.
2016-07-17,1.629999995,522558.3125,152828.5156,359772.1875,9957.610352,495559.9688,organic,2016,Total U.S.
2016-07-24,1.200000048,22075030,10331314,10795751,947964.0625,10264348,conventional,2016,Total U.S.
2016-07-24,1.649999976,511544.3125,159151.3125,343780.5625,8612.44043,407945.5313,organic,2016,Total U.S.
2016-07-31,1.230000019,21376868,10168972,10423958,783937.0625,9824723,conventional,2016,Total U.S.
2016-07-31,1.580000043,494394.7188,156417.3281,328942.125,9035.269531,451693.0938,organic,2016,Total U.S.
2016-08-07,1.149999976,23683034,12197105,10731380,754548.5,10136876,conventional,2016,Total U.S.
2016-08-07,1.549999952,494308.8125,151179.9844,332421.625,10707.17969,517928.2188,organic,2016,Total U.S.
